category,sku_tier,weight_oz,supplier_tier,region,quantity,moq,lead_time_days,days_since_last_buy,last_unit_price,supplier_ask,fair_unit_price
hoodie,mid,8.5,standard,CN,744,119,33,271,18.9,18.78,17.71
hoodie,mid,8.5,standard,US,667,102,21,124,18.63,22.63,19.26
hoodie,mid,8.5,standard,US,27,12,21,277,20.68,25.7,21.69
hoodie,mid,8.5,standard,US,1642,200,13,29,19.61,22.85,18.48
hoodie,premium,10.0,budget,US,1134,77,30,300,25.57,29.72,26.59
hoodie,mid,8.5,standard,MX,413,96,30,32,17.76,21.13,17.87
hoodie,mid,8.5,standard,CN,1239,117,43,224,19.35,19.94,18.68
hoodie,basic,7.0,budget,MX,662,113,16,319,11.29,13.25,10.84
hoodie,premium,10.0,premium,CN,1882,200,30,22,29.3,31.65,29.16
hoodie,mid,8.5,budget,CN,312,20,19,157,15.66,17.43,16.12
hoodie,mid,8.5,premium,US,1605,200,9,354,24.18,24.26,22.74
hoodie,premium,10.0,standard,CN,1094,176,31,93,25.47,27.25,25.91
hoodie,basic,7.0,budget,CN,1905,200,18,226,10.27,12.52,9.93
hoodie,premium,10.0,standard,US,1725,200,11,233,27.93,29.31,26.92
hoodie,basic,7.0,standard,MX,1727,200,41,55,12.16,14.06,11.73
hoodie,basic,7.0,standard,US,1753,200,21,114,12.37,14.77,12.47
hoodie,mid,8.5,standard,CN,1214,200,15,44,17.49,21.31,17.72
hoodie,mid,8.5,standard,CN,1433,200,45,67,19.46,22.15,18.28
hoodie,mid,8.5,standard,CN,853,189,10,161,16.84,18.46,17.39
hoodie,basic,7.0,standard,MX,1087,80,24,66,12.72,14.65,11.94
hoodie,basic,7.0,standard,CN,1678,200,9,291,10.42,11.46,10.82
hoodie,mid,8.5,premium,US,584,78,27,148,23.4,23.25,22.0
hoodie,basic,7.0,standard,US,1687,200,28,270,13.29,14.86,13.17
hoodie,basic,7.0,standard,CN,1426,200,41,192,10.3,11.96,10.78
hoodie,mid,8.5,budget,CN,649,51,8,162,15.17,18.45,14.66
hoodie,basic,7.0,premium,CN,1406,200,41,161,13.69,15.53,13.06
hoodie,premium,10.0,premium,CN,424,25,32,160,27.06,35.78,28.01
hoodie,mid,8.5,standard,MX,1087,123,7,82,19.37,20.53,18.02
hoodie,mid,8.5,standard,US,819,54,31,212,19.33,22.23,20.33
hoodie,mid,8.5,budget,MX,1679,200,42,318,17.41,19.43,16.12
hoodie,mid,8.5,budget,CN,835,103,17,268,15.68,20.3,16.16
hoodie,mid,8.5,standard,US,295,26,16,179,19.46,21.92,19.99
hoodie,basic,7.0,premium,US,824,178,7,280,14.67,16.89,14.82
hoodie,basic,7.0,budget,CN,766,184,10,187,8.96,10.67,9.42
hoodie,mid,8.5,budget,CN,432,87,19,74,15.6,19.97,15.71
hoodie,mid,8.5,budget,US,330,32,15,77,18.3,20.64,19.04
hoodie,premium,10.0,budget,CN,553,125,21,69,24.46,25.87,23.21
hoodie,basic,7.0,premium,US,1921,200,39,127,16.38,19.13,15.34
hoodie,mid,8.5,standard,US,1818,200,44,292,19.95,26.0,20.58
hoodie,basic,7.0,standard,MX,492,33,38,332,12.77,15.11,12.02
hoodie,mid,8.5,standard,CN,1362,72,9,362,19.08,20.01,17.72
hoodie,mid,8.5,standard,US,1570,200,20,361,20.87,23.71,20.55
hoodie,basic,7.0,premium,CN,735,164,33,123,12.89,13.85,12.65
hoodie,mid,8.5,standard,CN,1308,104,26,165,17.88,20.79,18.5
hoodie,basic,7.0,budget,CN,979,200,42,109,9.6,11.08,9.77
hoodie,mid,8.5,standard,MX,1071,200,17,17,20.37,23.43,20.22
hoodie,basic,7.0,standard,MX,115,17,41,293,13.0,14.17,12.29
hoodie,mid,8.5,budget,CN,1306,188,20,50,17.72,20.37,16.77
hoodie,basic,7.0,standard,US,413,29,15,216,13.7,15.69,12.93
hoodie,premium,10.0,budget,CN,1980,200,7,339,21.25,25.43,22.32
hoodie,basic,7.0,budget,MX,316,53,45,209,10.63,11.84,10.79
hoodie,basic,7.0,standard,MX,1766,200,14,363,11.7,14.79,11.94
hoodie,premium,10.0,standard,CN,1935,200,34,329,28.43,33.45,27.15
hoodie,basic,7.0,budget,CN,1253,200,30,291,11.14,12.82,10.55
hoodie,mid,8.5,standard,CN,1097,165,37,276,21.31,21.82,20.2
hoodie,basic,7.0,standard,CN,1047,179,20,247,11.51,12.57,10.76
hoodie,mid,8.5,budget,US,1801,106,20,123,18.71,20.22,18.2
hoodie,basic,7.0,premium,US,53,12,20,365,15.49,19.81,15.64
hoodie,mid,8.5,premium,US,472,98,42,251,21.27,25.0,21.63
hoodie,basic,7.0,standard,US,1785,200,29,219,13.47,14.97,12.98
hoodie,premium,10.0,budget,MX,1775,200,16,75,24.87,26.28,24.38
hoodie,mid,8.5,budget,CN,1778,200,41,98,17.83,20.76,16.94
hoodie,basic,7.0,budget,MX,1643,152,20,115,10.97,13.05,11.01
hoodie,mid,8.5,standard,CN,1381,200,32,219,17.17,21.5,17.14
hoodie,mid,8.5,premium,MX,218,18,23,348,22.79,24.05,21.59
hoodie,premium,10.0,standard,CN,255,62,26,235,26.71,30.57,27.54
hoodie,basic,7.0,premium,US,1559,151,42,363,14.9,17.73,14.57
hoodie,basic,7.0,standard,CN,1306,200,13,56,11.51,13.04,11.02
hoodie,premium,10.0,standard,MX,1704,200,30,307,27.96,33.71,27.55
hoodie,premium,10.0,budget,CN,1772,200,32,186,23.61,27.7,24.26
hoodie,basic,7.0,standard,CN,1024,126,20,198,11.53,11.74,10.97
hoodie,basic,7.0,standard,MX,1222,145,42,26,12.52,14.93,12.1
hoodie,basic,7.0,standard,CN,1775,134,19,325,10.91,12.33,10.88
hoodie,basic,7.0,budget,US,192,18,13,185,12.23,12.74,11.37
hoodie,basic,7.0,budget,US,539,80,17,52,11.03,14.13,11.61
hoodie,premium,10.0,budget,CN,1937,200,23,249,21.73,28.37,22.82
hoodie,premium,10.0,standard,US,1193,200,28,260,29.6,37.13,29.33
hoodie,basic,7.0,standard,CN,817,114,9,313,10.71,13.69,11.09
hoodie,mid,8.5,standard,CN,910,101,18,43,18.08,19.5,17.95
hoodie,basic,7.0,standard,MX,985,69,30,199,11.37,12.35,11.28
hoodie,mid,8.5,standard,CN,39,12,28,171,21.42,22.65,20.64
hoodie,mid,8.5,standard,CN,1765,200,44,231,18.99,22.29,18.94
hoodie,mid,8.5,standard,MX,1152,154,11,31,17.35,21.72,17.15
hoodie,mid,8.5,premium,CN,1005,200,44,164,21.56,25.33,20.09
hoodie,premium,10.0,standard,CN,581,131,10,100,26.72,30.24,26.35
hoodie,mid,8.5,premium,CN,1242,159,23,185,21.13,23.25,20.41
hoodie,mid,8.5,premium,US,1321,136,35,54,23.26,29.55,23.71
hoodie,premium,10.0,premium,US,1351,77,15,143,30.44,35.15,30.52
hoodie,basic,7.0,standard,CN,1170,200,40,326,11.72,14.91,11.91
hoodie,basic,7.0,premium,CN,740,78,9,260,12.02,14.12,12.04
hoodie,basic,7.0,standard,CN,1919,200,19,109,11.41,14.55,11.42
hoodie,mid,8.5,standard,US,591,125,8,257,20.25,26.37,20.72
hoodie,premium,10.0,budget,US,27,12,31,125,28.21,31.76,29.58
hoodie,mid,8.5,premium,CN,859,104,21,286,20.35,21.77,19.84
hoodie,premium,10.0,premium,CN,981,104,34,150,32.16,36.92,32.12
hoodie,basic,7.0,budget,CN,1780,200,38,114,10.42,11.79,10.17
hoodie,basic,7.0,standard,CN,1627,98,43,159,11.66,14.62,12.24
hoodie,basic,7.0,standard,US,1117,80,45,181,13.44,15.89,13.59
hoodie,mid,8.5,standard,US,1183,200,19,279,20.33,22.46,20.22
hoodie,basic,7.0,standard,CN,1790,200,24,256,11.73,13.54,12.0
hoodie,premium,10.0,premium,US,1394,200,18,223,32.68,38.19,32.6
hoodie,basic,7.0,standard,MX,148,21,41,362,13.23,14.66,12.34
hoodie,basic,7.0,standard,US,1914,132,20,305,12.85,15.43,12.88
hoodie,mid,8.5,budget,CN,1401,98,20,141,17.63,18.96,16.45
hoodie,basic,7.0,standard,US,1619,200,38,310,13.88,16.57,13.84
hoodie,basic,7.0,budget,MX,900,93,38,32,11.2,13.48,11.0
hoodie,mid,8.5,standard,CN,1112,200,39,114,19.0,20.93,18.1
hoodie,basic,7.0,premium,MX,1376,147,7,163,13.92,15.67,13.51
hoodie,mid,8.5,standard,MX,412,30,35,297,18.64,21.88,17.72
hoodie,basic,7.0,standard,CN,194,26,40,180,12.01,13.15,11.83
hoodie,basic,7.0,budget,MX,110,17,43,175,12.11,14.29,11.22
hoodie,basic,7.0,standard,CN,786,107,28,93,11.7,12.06,11.35
hoodie,mid,8.5,budget,CN,1731,200,9,80,14.84,16.34,14.85
hoodie,premium,10.0,premium,CN,363,84,29,218,30.9,36.62,28.72
hoodie,basic,7.0,standard,CN,1239,91,29,154,12.21,12.9,11.75
hoodie,basic,7.0,budget,US,1799,200,45,196,11.24,13.87,10.99
hoodie,basic,7.0,budget,CN,435,28,41,85,10.55,12.33,10.55
hoodie,mid,8.5,budget,US,1107,200,9,304,18.09,21.18,16.82
hoodie,basic,7.0,standard,CN,1476,200,40,197,12.42,13.82,11.66
hoodie,mid,8.5,standard,CN,579,125,28,340,16.82,21.28,17.15
hoodie,basic,7.0,budget,MX,346,50,19,277,10.13,11.85,10.47
hoodie,premium,10.0,standard,CN,403,90,30,345,26.91,31.38,26.79
hoodie,mid,8.5,standard,US,714,164,44,35,21.31,25.8,21.2
hoodie,mid,8.5,standard,CN,646,66,39,246,18.72,20.35,18.04
hoodie,mid,8.5,standard,MX,1074,172,44,72,19.88,21.15,19.56
hoodie,basic,7.0,standard,CN,619,36,28,27,11.5,12.87,10.84
hoodie,basic,7.0,standard,MX,1256,200,20,202,11.02,14.08,11.5
hoodie,basic,7.0,budget,CN,923,189,26,242,10.28,11.86,10.19
hoodie,mid,8.5,standard,US,1814,155,25,74,19.34,23.2,19.58
hoodie,mid,8.5,standard,US,987,170,8,266,19.64,22.41,19.9
hoodie,basic,7.0,premium,CN,1146,200,43,227,13.62,14.7,12.78
hoodie,basic,7.0,standard,US,723,150,38,74,13.96,15.41,14.0
hoodie,premium,10.0,premium,CN,1615,200,35,148,28.24,31.73,29.23
hoodie,mid,8.5,budget,US,327,60,32,198,17.34,20.18,18.1
hoodie,basic,7.0,budget,MX,1310,118,13,268,10.29,13.15,10.35
hoodie,basic,7.0,budget,MX,618,74,28,200,11.23,13.53,10.65
hoodie,basic,7.0,standard,CN,1383,128,30,350,12.09,12.79,12.04
hoodie,mid,8.5,standard,US,1578,81,44,60,20.3,24.56,20.21
hoodie,basic,7.0,budget,CN,206,25,28,362,10.76,12.34,10.43
hoodie,mid,8.5,budget,CN,1163,147,9,329,15.72,17.07,16.02
hoodie,mid,8.5,budget,CN,1204,200,40,273,15.46,18.25,16.08
hoodie,mid,8.5,standard,CN,1248,81,13,203,16.87,18.86,17.35
hoodie,basic,7.0,budget,MX,1475,129,22,125,9.6,12.66,10.05
hoodie,mid,8.5,premium,US,1137,184,35,279,24.14,29.59,23.32
hoodie,mid,8.5,standard,US,1106,121,35,280,20.62,22.69,20.49
hoodie,premium,10.0,premium,US,1672,128,7,292,30.39,32.02,29.89
hoodie,basic,7.0,standard,US,853,116,37,156,14.08,14.73,13.28
hoodie,mid,8.5,budget,CN,1426,200,38,320,15.62,17.94,15.58
hoodie,mid,8.5,standard,CN,215,40,42,256,19.46,21.32,19.01
hoodie,mid,8.5,standard,CN,651,153,23,210,17.06,21.49,17.44
hoodie,mid,8.5,standard,CN,213,45,28,237,17.87,22.95,18.12
hoodie,mid,8.5,standard,CN,1219,200,42,303,17.33,22.35,17.6
hoodie,basic,7.0,standard,MX,1679,200,14,352,12.25,12.62,11.65
hoodie,mid,8.5,standard,CN,1829,200,24,210,17.31,22.49,17.88
hoodie,basic,7.0,budget,MX,1020,195,24,41,10.71,12.25,10.53
hoodie,basic,7.0,premium,US,1091,200,38,270,15.44,17.75,14.42
hoodie,basic,7.0,standard,CN,1663,200,27,359,11.27,13.39,10.87
hoodie,basic,7.0,premium,MX,1053,133,7,41,12.24,15.34,12.32
hoodie,basic,7.0,standard,CN,1558,200,34,147,12.51,14.66,11.63
hoodie,basic,7.0,budget,US,866,61,34,195,11.42,12.88,11.62
hoodie,basic,7.0,budget,CN,204,50,39,234,10.45,11.12,10.47
hoodie,basic,7.0,standard,CN,214,35,40,191,12.32,14.7,11.9
hoodie,basic,7.0,standard,US,507,48,42,177,13.31,14.93,13.66
hoodie,basic,7.0,standard,CN,1802,200,34,224,11.18,14.27,11.45
hoodie,mid,8.5,standard,US,122,25,15,120,23.16,26.44,21.65
hoodie,mid,8.5,premium,CN,1533,200,9,33,19.19,21.23,19.86
hoodie,basic,7.0,standard,CN,1742,200,25,311,10.16,13.27,10.66
hoodie,mid,8.5,standard,MX,744,128,34,62,20.45,21.33,19.4
hoodie,premium,10.0,standard,CN,421,24,7,335,25.58,28.22,25.64
hoodie,basic,7.0,budget,CN,1563,126,15,69,9.58,10.41,9.33
hoodie,mid,8.5,budget,MX,966,69,35,136,16.5,18.53,17.17
hoodie,basic,7.0,standard,CN,392,52,33,193,11.4,13.13,11.93
hoodie,basic,7.0,premium,CN,753,88,8,228,12.44,14.36,12.52
hoodie,premium,10.0,premium,US,1406,138,37,43,35.89,36.98,34.37
hoodie,basic,7.0,premium,CN,1875,200,34,295,12.71,13.43,12.58
hoodie,basic,7.0,budget,MX,1454,200,31,246,10.91,13.12,10.61
hoodie,premium,10.0,standard,US,1654,144,21,132,29.29,35.15,29.69
hoodie,basic,7.0,budget,MX,1808,200,37,42,10.63,11.33,10.36
hoodie,premium,10.0,standard,CN,490,27,24,104,27.39,31.1,26.04
hoodie,mid,8.5,standard,US,1199,65,9,169,22.28,26.68,21.2
hoodie,basic,7.0,standard,US,1058,59,27,64,13.65,15.8,12.99
hoodie,basic,7.0,standard,CN,1589,155,27,260,11.56,12.97,11.58
hoodie,mid,8.5,premium,US,30,12,41,158,25.05,28.65,24.84
hoodie,mid,8.5,budget,US,1635,200,24,239,18.48,19.74,17.49
hoodie,mid,8.5,standard,MX,1155,200,21,122,17.95,20.47,17.75
hoodie,mid,8.5,standard,CN,804,125,36,207,17.35,19.66,17.37
hoodie,basic,7.0,premium,US,509,123,43,136,14.97,17.52,14.41
hoodie,premium,10.0,standard,US,1611,200,42,110,27.43,30.81,26.51
hoodie,basic,7.0,premium,CN,613,109,8,279,12.33,14.58,12.9
hoodie,mid,8.5,standard,MX,1925,200,29,90,17.18,18.96,17.29
hoodie,mid,8.5,standard,US,1384,200,31,202,19.25,23.74,20.23
hoodie,mid,8.5,standard,US,1361,200,18,244,21.25,22.29,20.51
hoodie,basic,7.0,budget,US,1934,200,31,47,10.17,11.5,10.68
hoodie,premium,10.0,premium,CN,1638,154,7,314,29.78,36.09,29.01
hoodie,basic,7.0,standard,MX,1363,195,10,114,10.77,11.7,11.08
hoodie,premium,10.0,premium,CN,1390,200,36,252,30.83,35.77,29.07
hoodie,basic,7.0,standard,US,975,74,31,273,13.15,15.86,13.23
hoodie,mid,8.5,standard,CN,846,94,8,265,18.01,22.17,17.44
hoodie,basic,7.0,standard,US,1177,200,44,99,13.27,15.94,12.52
hoodie,basic,7.0,budget,CN,1924,200,43,353,10.67,12.67,10.81
hoodie,mid,8.5,budget,CN,116,12,29,68,17.49,19.19,16.75
hoodie,mid,8.5,standard,CN,272,43,14,264,16.3,19.1,16.56
hoodie,premium,10.0,standard,CN,1268,123,28,349,25.96,30.7,25.95
hoodie,mid,8.5,budget,CN,743,58,9,55,15.61,18.53,16.29
hoodie,basic,7.0,standard,CN,277,22,38,71,10.93,11.72,10.67
hoodie,basic,7.0,budget,CN,1309,85,42,258,9.41,11.8,9.85
hoodie,mid,8.5,standard,US,1536,200,37,205,20.09,21.78,19.99
hoodie,basic,7.0,standard,CN,1613,200,38,143,11.3,12.79,11.7
hoodie,basic,7.0,standard,US,1385,200,25,202,13.68,14.04,12.98
hoodie,basic,7.0,standard,CN,967,147,28,18,12.86,13.99,12.56
hoodie,mid,8.5,premium,US,789,171,10,175,22.11,26.03,21.17
hoodie,mid,8.5,standard,US,442,28,15,356,20.33,23.09,20.55
hoodie,basic,7.0,standard,CN,1449,94,28,267,12.28,12.39,11.41
hoodie,mid,8.5,standard,CN,1526,200,31,316,17.38,20.86,17.41
hoodie,premium,10.0,budget,US,1277,129,19,309,25.37,30.72,24.1
hoodie,mid,8.5,standard,US,689,36,43,153,21.84,24.45,20.41
hoodie,basic,7.0,premium,US,148,30,11,22,15.88,17.16,15.46
hoodie,basic,7.0,budget,MX,1222,97,7,68,10.35,11.45,9.82
hoodie,premium,10.0,standard,MX,1276,200,14,123,27.41,30.32,26.71
hoodie,premium,10.0,standard,US,1107,123,39,338,26.41,33.37,27.47
hoodie,basic,7.0,budget,US,963,119,10,343,12.63,14.93,11.92
hoodie,basic,7.0,budget,CN,1729,200,27,159,9.73,12.62,10.02
hoodie,premium,10.0,premium,CN,724,138,31,332,30.88,31.69,30.15
hoodie,mid,8.5,budget,US,935,92,25,131,19.22,20.46,19.22
hoodie,premium,10.0,standard,CN,722,156,23,255,24.79,31.92,25.91
hoodie,premium,10.0,standard,US,182,12,43,197,29.91,33.17,30.69
hoodie,basic,7.0,standard,US,199,39,7,101,12.71,14.44,12.69
hoodie,basic,7.0,standard,CN,918,92,12,284,11.53,12.01,10.8
hoodie,basic,7.0,standard,CN,915,117,7,85,12.54,13.19,11.72
hoodie,basic,7.0,standard,CN,679,108,35,345,11.86,13.92,11.44
hoodie,mid,8.5,standard,US,1466,169,26,317,20.32,25.43,21.06
hoodie,mid,8.5,budget,US,1218,200,24,271,17.98,19.61,18.65
hoodie,basic,7.0,premium,CN,1994,200,32,309,11.87,13.72,12.21
hoodie,basic,7.0,budget,CN,357,76,8,69,10.72,10.92,10.06
hoodie,mid,8.5,standard,MX,644,122,34,330,18.01,21.45,17.97
hoodie,mid,8.5,standard,US,325,46,45,77,21.08,26.43,21.08
hoodie,basic,7.0,standard,CN,233,54,26,153,11.06,11.25,10.28
hoodie,basic,7.0,budget,US,1365,75,13,64,10.88,13.41,10.7
hoodie,basic,7.0,standard,US,1722,200,17,134,12.4,14.02,11.52
hoodie,basic,7.0,standard,MX,1529,200,32,103,11.62,12.27,11.48
hoodie,basic,7.0,standard,MX,45,12,27,140,13.2,15.96,13.6
hoodie,basic,7.0,budget,CN,942,136,8,173,10.15,12.0,9.85
hoodie,mid,8.5,standard,CN,1378,200,41,266,18.6,21.5,18.57
hoodie,basic,7.0,standard,MX,1820,200,38,263,11.08,13.31,11.54
hoodie,basic,7.0,standard,CN,1751,200,8,137,10.68,11.41,10.7
hoodie,mid,8.5,premium,US,1569,200,38,88,21.21,26.76,21.0
hoodie,basic,7.0,budget,CN,734,79,11,237,10.22,11.69,9.85
hoodie,mid,8.5,premium,CN,1566,200,21,311,19.57,20.69,18.8
hoodie,mid,8.5,premium,US,371,77,39,309,23.91,25.08,23.05
hoodie,mid,8.5,standard,US,898,137,37,34,21.65,23.09,20.93
hoodie,premium,10.0,standard,CN,1357,130,40,328,24.69,29.52,25.71
hoodie,mid,8.5,budget,US,190,34,27,141,18.98,19.97,18.78
hoodie,basic,7.0,standard,CN,1775,200,7,267,12.33,14.5,11.53
hoodie,mid,8.5,standard,CN,1273,200,32,115,18.01,20.8,17.84
hoodie,mid,8.5,standard,CN,1599,102,41,19,18.99,22.87,18.45
hoodie,mid,8.5,standard,CN,594,118,17,203,17.35,19.12,17.46
hoodie,mid,8.5,budget,US,95,18,11,193,19.15,19.81,18.42
hoodie,mid,8.5,premium,US,228,12,33,268,22.44,25.68,23.28
hoodie,premium,10.0,premium,US,494,64,29,323,34.38,40.68,34.98
hoodie,mid,8.5,premium,CN,316,24,23,82,20.08,23.98,19.28
hoodie,mid,8.5,standard,US,1992,200,19,361,18.59,20.51,19.2
hoodie,basic,7.0,standard,CN,1102,200,43,131,11.74,13.33,11.06
hoodie,mid,8.5,premium,MX,680,153,14,50,20.54,22.16,20.03
hoodie,premium,10.0,premium,CN,470,30,26,324,29.11,38.08,29.8
hoodie,basic,7.0,budget,US,1120,168,17,137,11.34,12.76,10.78
hoodie,basic,7.0,premium,CN,79,12,41,62,13.26,16.87,13.92
hoodie,basic,7.0,premium,US,1489,102,9,36,14.19,14.38,13.62
hoodie,basic,7.0,budget,CN,1085,111,34,46,10.47,12.02,10.25
hoodie,mid,8.5,standard,CN,401,80,25,304,15.71,19.86,16.51
hoodie,premium,10.0,budget,US,1344,150,38,144,26.42,30.3,27.05
hoodie,basic,7.0,standard,CN,160,35,8,164,11.47,12.72,11.61
hoodie,basic,7.0,standard,US,1991,200,43,169,13.52,15.86,12.95
hoodie,premium,10.0,standard,CN,286,53,45,196,27.18,30.07,28.11
hoodie,basic,7.0,standard,MX,1480,200,45,300,11.62,13.81,11.37
hoodie,premium,10.0,premium,MX,1030,138,35,203,31.86,33.22,30.77
hoodie,basic,7.0,standard,CN,1116,200,21,328,12.12,12.76,11.74
hoodie,basic,7.0,standard,US,104,12,14,314,13.94,16.09,13.02
hoodie,basic,7.0,standard,US,959,200,21,157,13.67,16.15,13.37
hoodie,mid,8.5,premium,US,1371,178,26,360,21.36,24.92,21.46
hoodie,basic,7.0,standard,CN,419,96,13,290,10.59,12.31,10.8
hoodie,basic,7.0,standard,CN,596,128,45,111,11.64,12.6,11.22
hoodie,basic,7.0,standard,US,1082,122,33,247,13.68,15.49,12.7
hoodie,premium,10.0,budget,US,752,67,42,350,29.23,35.17,29.33
hoodie,mid,8.5,standard,CN,1404,159,25,32,19.46,21.21,18.15
hoodie,mid,8.5,standard,CN,983,186,39,283,18.03,22.54,18.56
hoodie,mid,8.5,premium,CN,1661,118,9,33,17.14,21.3,17.7
hoodie,premium,10.0,budget,MX,1573,200,38,48,23.63,28.25,24.52
hoodie,mid,8.5,standard,MX,56,12,24,62,18.09,22.96,18.98
hoodie,basic,7.0,standard,MX,1015,67,33,145,12.8,13.64,12.19
hoodie,premium,10.0,standard,CN,1449,147,42,226,26.03,28.43,26.98
hoodie,basic,7.0,standard,US,1619,85,22,94,13.33,14.18,12.87
hoodie,mid,8.5,standard,CN,300,33,31,351,17.54,22.0,17.21
hoodie,premium,10.0,standard,CN,550,93,10,123,26.94,35.09,27.5
hoodie,mid,8.5,standard,CN,1243,200,39,316,18.08,22.86,18.38
hoodie,basic,7.0,standard,MX,603,133,14,67,11.91,14.38,11.72
hoodie,basic,7.0,budget,CN,196,41,29,208,10.04,12.84,10.43
hoodie,basic,7.0,standard,US,190,43,37,43,13.48,14.62,13.35
hoodie,mid,8.5,standard,US,805,170,37,165,23.62,28.48,22.38
hoodie,mid,8.5,budget,US,307,34,16,119,19.4,20.21,18.78
hoodie,mid,8.5,premium,CN,1335,103,31,19,19.01,22.11,19.35
hoodie,mid,8.5,budget,US,92,12,15,104,19.33,21.45,18.69
hoodie,premium,10.0,standard,CN,1962,193,30,116,25.81,27.94,24.89
hoodie,basic,7.0,budget,CN,863,61,27,356,9.58,10.52,9.72
hoodie,mid,8.5,budget,US,588,129,28,175,18.96,23.12,18.07
hoodie,basic,7.0,premium,CN,847,132,30,44,13.39,15.23,12.68
hoodie,premium,10.0,budget,CN,417,31,29,298,24.58,28.34,25.08
hoodie,basic,7.0,budget,US,1396,200,28,344,11.93,12.98,11.15
hoodie,basic,7.0,standard,MX,1388,200,44,365,12.27,13.72,11.89
hoodie,basic,7.0,budget,US,1642,200,15,197,11.38,12.45,11.23
hoodie,mid,8.5,budget,US,824,84,44,139,17.96,22.07,17.86
hoodie,basic,7.0,budget,CN,1188,185,39,83,10.55,11.64,10.08
hoodie,mid,8.5,premium,CN,1042,148,21,301,20.37,21.99,19.69
hoodie,mid,8.5,budget,US,231,18,8,144,19.91,21.35,18.87
hoodie,basic,7.0,standard,CN,214,43,10,307,12.21,15.14,11.86
hoodie,basic,7.0,premium,CN,1547,155,8,239,12.57,15.21,12.12
hoodie,basic,7.0,standard,US,437,32,32,43,13.37,16.06,13.39
hoodie,basic,7.0,standard,CN,1443,200,26,140,10.2,11.53,10.37
hoodie,basic,7.0,standard,US,757,61,22,232,12.99,14.53,12.25
hoodie,basic,7.0,standard,CN,562,65,26,323,11.98,13.89,12.03
hoodie,mid,8.5,budget,CN,943,183,13,266,15.02,18.52,15.21
hoodie,mid,8.5,budget,MX,1518,108,21,81,16.16,18.64,16.96
hoodie,premium,10.0,standard,US,1388,200,37,212,29.34,36.2,29.25
hoodie,mid,8.5,standard,US,591,145,24,213,20.7,22.35,20.26
hoodie,basic,7.0,budget,CN,57,12,15,81,11.11,11.43,10.8
hoodie,mid,8.5,budget,CN,1328,156,29,100,18.84,20.22,17.56
hoodie,premium,10.0,standard,CN,1011,200,18,119,24.28,27.21,24.49
hoodie,premium,10.0,budget,CN,1333,200,36,113,25.86,28.62,24.05
hoodie,mid,8.5,standard,US,188,40,29,75,21.04,22.83,21.74
hoodie,basic,7.0,budget,CN,552,48,23,281,10.72,13.2,10.72
hoodie,mid,8.5,budget,US,1042,66,29,257,18.88,19.86,17.55
hoodie,basic,7.0,standard,US,423,26,36,127,13.26,16.54,13.86
hoodie,mid,8.5,standard,MX,1765,200,21,67,16.71,20.73,16.23
hoodie,premium,10.0,budget,US,200,39,40,188,29.62,34.3,28.49
hoodie,premium,10.0,standard,US,1723,200,8,283,29.17,30.13,28.58
hoodie,mid,8.5,standard,MX,378,20,37,57,20.02,23.86,19.51
hoodie,basic,7.0,budget,CN,1246,200,27,305,9.63,11.13,10.08
hoodie,basic,7.0,standard,MX,1296,200,40,251,12.89,12.95,12.25
hoodie,basic,7.0,budget,CN,1941,200,41,43,11.1,13.1,10.45
hoodie,basic,7.0,budget,MX,713,37,24,76,10.98,12.7,10.8
hoodie,mid,8.5,standard,CN,1459,200,27,188,17.46,22.45,17.57
hoodie,mid,8.5,standard,CN,223,24,9,165,18.08,21.08,18.41
hoodie,basic,7.0,standard,US,937,80,34,187,13.74,14.35,12.86
hoodie,mid,8.5,budget,CN,1649,200,21,347,15.12,20.08,15.82
hoodie,basic,7.0,standard,CN,242,35,31,147,12.1,13.44,11.3
hoodie,basic,7.0,standard,US,611,43,31,243,14.3,16.59,13.77
hoodie,mid,8.5,standard,US,1531,200,30,286,20.11,21.78,20.41
hoodie,mid,8.5,budget,CN,1347,200,34,248,15.93,19.09,16.56
hoodie,basic,7.0,standard,CN,1126,193,27,124,10.76,14.31,11.25
hoodie,basic,7.0,budget,CN,1752,125,24,196,9.49,9.84,8.87
hoodie,basic,7.0,premium,US,1144,60,35,15,13.53,15.84,13.36
hoodie,basic,7.0,budget,CN,1067,200,30,215,10.82,12.33,10.4
hoodie,mid,8.5,premium,MX,1609,200,21,356,22.2,24.62,21.26
hoodie,basic,7.0,standard,MX,1041,76,30,213,12.87,14.69,13.27
hoodie,basic,7.0,standard,CN,962,175,43,192,11.03,12.62,11.43
hoodie,mid,8.5,budget,CN,1613,200,8,17,16.84,17.84,15.83
hoodie,mid,8.5,standard,US,859,155,9,119,19.72,20.55,18.48
hoodie,mid,8.5,premium,US,1708,200,28,348,22.84,25.64,21.85
hoodie,mid,8.5,standard,CN,1784,200,35,28,18.34,19.98,17.4
hoodie,basic,7.0,budget,US,797,55,24,136,10.81,12.53,10.28
hoodie,basic,7.0,premium,CN,1024,200,25,114,13.29,15.86,13.2
hoodie,mid,8.5,premium,US,806,78,36,237,24.12,27.71,23.83
hoodie,basic,7.0,budget,CN,690,69,30,270,10.13,11.37,10.49
hoodie,mid,8.5,standard,CN,654,41,17,264,18.2,22.54,18.52
hoodie,mid,8.5,standard,CN,379,50,23,365,16.72,18.91,17.4
